Entités intégrées;Adresse;Mode d'intégration;Date de clôture;Pourcentage de capital détenu;
;;;;;
A - Mandataire(s) (association de financement ou mandataire financier personne physique);;;;;
AFIR (AFEMA);68 rue du Rocher, 75008 Paris;Intégration Globale;31/12/2022;n.a;
B - Entités concernées;;;;;
;;;;;
Comité Fontenay/St Cyr/Bois d'Arcy;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-marche - Guyancourt;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Le Pays Houdanais;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance de Houilles;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Coeur d'Yvelines 78;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Jouy  Les Loges  Buc Toussus Châteaufort;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité L'Etang la Ville Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance LA CELLE SAINT CLOUD !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! Le Chesnay / Rocquencourt;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Mesnil-le-Roi Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité officiel LE PECQ  Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité PORT-MARLY Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Le Vésinet;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Les Essarts, Le Perray, Levis Saint Nom et Auffargis;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Les Mureaux Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Les Clayes sous Bois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité LE MANTOIS VEXIN;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance Louveciennes;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Maisons Laffitte Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Le Mantois rassemblé Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance!  Marly le Roi;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance! SQY Maurepas;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Portes du Vexin;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance - Montesson;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Montigny Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Plaisir Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Poissy;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Rambouillet Sud-Yvelines;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Saint Germain en Laye !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Gally-Mauldre;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
La République Renaissance Sartrouville Comité Local;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Elancourt/LaVerrière/Le Mesnil-St-Denis/Trappes EM;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Vélizy Renaissance!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Verneuil/Vernouillet78;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! Versailles;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Villennes - Médan - Orgeval;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Ensemble marchons pour Villepreux !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Viroflay Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Voisins Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Afrique du Sud, Bostwana et Mozambique;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Alger;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Annaba;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance kabylie-France;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Les chawi;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Oran;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Berlin;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance! Rhénanie;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Francfort!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance  Freiburg & Südbaden;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! Elbe-Hambourg;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Heidelberg-Karlsruhe;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Eurodistrict Est;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Munich;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Nuremberg;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Sarrebruck;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Hanovre - Basse-Saxe;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Allemagne, Bade-Wurtemberg;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Andorre la Vieille;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance - Luanda;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Arabe Saoudite & Koweit;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Buenos Aires;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Arménie;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Australie;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Autriche, Slovaquie, Slovénie;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance! Bangladesh;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Bruxelles-capitale;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité France-Europe- Ixelles;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Gand, belgique;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Liège Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Louvain-la-Neuve;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Namur Capitale;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Tournai Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! Bénin;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Rio de Janeiro et Belo Horizonte;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance São Paulo;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! Bulgarie & Balkans;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Ouagadougou Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Burkina;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Cambodge;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance France Cameroun !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Montréal;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Ottawa-Gatineau;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Québec;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Toronto - Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Vancouver / Calgary;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Santiago;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Hong Kong - Macao;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Chine;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Colombie;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Comores;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Congo;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Pointe Noire;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Congo-Kinshasa;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance! Corée;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance - Côte d'Ivoire;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Croatie;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Danemark;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Jean MEUNIER;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Egypte;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Emirats Arabes Unis et Oman;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Équateur;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Tenerife;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Alicante;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Barcelone;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Bilbao;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Alt Empordà;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Gran Canaria;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Javea;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Madrid;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Malaga;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance, Murcie.;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Mallorca;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Santander;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Valencia-Levante;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Test;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Atlanta;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Boston;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Floride;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Chicago;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance SouthCentral USA;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Seattle;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Sud Californie;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance New York;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Philadelphia;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Princeton;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité San Francisco Bay Area;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Washington;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! en Ethiopie et Corne de l'Afrique;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Finlande - Pays Baltes;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Gabon;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Géorgie;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance  Accra-Ghana;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Grèce;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Conakry;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Centroamérica;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Budapest;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Inde;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Indonésie;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Iran;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance! Irlande;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Jérusalem;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Tel-Aviv !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Italie du Nord;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Italie du Sud;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Japon;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Afrique de l'Est;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance kirghizistan;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Laos;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance  ! Liban;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Nord Liban;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance au Liechtenstein;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance  Luxembourg;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Madagascar;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Malaisie;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance ! au Mali;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Les français maltais;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Agadir Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comités Beni Mellal;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Casablanca;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Dakhla Renaissance!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Fès-Meknès-Oujda et provinces;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Marrakech;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Agadir;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Oujda l’Oriental;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Rabat;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Tanger;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance - Ile Maurice;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Mexico;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Monaco;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance! Myanmar;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Renaissance d'Amérique Centrale;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance pour l'Afrique ! 2;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Nigeria;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Norvège - Islande;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Nouvelle-Zélande;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Panama;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Amsterdam;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Den Haag;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Maastricht/ Eindhoven!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Lima;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Philippines;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Pologne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Coimbra;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Algarve;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Funchal;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Centre-Portugal et Leiria;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Lisbonne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Porto & Nord Portugal;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Qatar;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance République Dominicaine;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Roumanie;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En March UK ! South West (Bristol, Bath, Exeter);68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance UK ! East (Cambridge);68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance UK ! Pays de Galles;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance UK ! North West (Manchester);68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance UK ! West Midlands (Birmingham, Warwick);68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance UK ! Irlande du Nord;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance UK ! Ecosse;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Oxford;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance UK ! East Midlands (Leicester, Nottingham);68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Londres ! Centre;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité North & East London;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance! Londres Sud;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
